"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2023","AQS","160410002","3","1.7","ug/m3 LC","7","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/12/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/13/2023","AQS","160410002","3","9.1","ug/m3 LC","38","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/14/2023","AQS","160410002","3","11.9","ug/m3 LC","50","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/15/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/16/2023","AQS","160410002","3","2.4","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/17/2023","AQS","160410002","3","3.5","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/18/2023","AQS","160410002","3","4.5","ug/m3 LC","19","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/19/2023","AQS","160410002","3","6.3","ug/m3 LC","26","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/20/2023","AQS","160410002","3","4.9","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/21/2023","AQS","160410002","3","7.5","ug/m3 LC","31","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/22/2023","AQS","160410002","3","7.6","ug/m3 LC","32","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/23/2023","AQS","160410002","3","9.8","ug/m3 LC","41","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/24/2023","AQS","160410002","3","10.9","ug/m3 LC","45","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/25/2023","AQS","160410002","3","9.5","ug/m3 LC","40","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/26/2023","AQS","160410002","3","13","ug/m3 LC","53","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/27/2023","AQS","160410002","3","6.6","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/28/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/29/2023","AQS","160410002","3","2.2","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/30/2023","AQS","160410002","3","6.5","ug/m3 LC","27","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"01/31/2023","AQS","160410002","3","13","ug/m3 LC","53","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/01/2023","AQS","160410002","3","29","ug/m3 LC","87","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/02/2023","AQS","160410002","3","43.2","ug/m3 LC","120","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/03/2023","AQS","160410002","3","52","ug/m3 LC","142","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/04/2023","AQS","160410002","3","61.8","ug/m3 LC","154","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/05/2023","AQS","160410002","3","39.9","ug/m3 LC","112","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/06/2023","AQS","160410002","3","8.7","ug/m3 LC","36","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/07/2023","AQS","160410002","3","8.1","ug/m3 LC","34","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/08/2023","AQS","160410002","3","6.7","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/09/2023","AQS","160410002","3","5.9","ug/m3 LC","25","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/10/2023","AQS","160410002","3","11.4","ug/m3 LC","48","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/11/2023","AQS","160410002","3","21.1","ug/m3 LC","70","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/12/2023","AQS","160410002","3","20.2","ug/m3 LC","68","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/13/2023","AQS","160410002","3","20.5","ug/m3 LC","69","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/14/2023","AQS","160410002","3","1.2","ug/m3 LC","5","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/15/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/16/2023","AQS","160410002","3","6.8","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/17/2023","AQS","160410002","3","15.3","ug/m3 LC","58","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/18/2023","AQS","160410002","3","19","ug/m3 LC","66","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/19/2023","AQS","160410002","3","9.9","ug/m3 LC","41","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/20/2023","AQS","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/21/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/22/2023","AQS","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/23/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/24/2023","AQS","160410002","3","5","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/25/2023","AQS","160410002","3","10.4","ug/m3 LC","43","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/26/2023","AQS","160410002","3","10.2","ug/m3 LC","43","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/27/2023","AQS","160410002","3","1.2","ug/m3 LC","5","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"02/28/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/01/2023","AQS","160410002","3","0.9","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/02/2023","AQS","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/03/2023","AQS","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/04/2023","AQS","160410002","3","5.6","ug/m3 LC","23","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/05/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/06/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/07/2023","AQS","160410002","3","5.8","ug/m3 LC","24","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/08/2023","AQS","160410002","3","10.2","ug/m3 LC","43","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/09/2023","AQS","160410002","3","13.9","ug/m3 LC","55","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/10/2023","AQS","160410002","3","3.8","ug/m3 LC","16","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/11/2023","AQS","160410002","3","2.1","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/12/2023","AQS","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/13/2023","AQS","160410002","3","9.6","ug/m3 LC","40","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/14/2023","AQS","160410002","3","5.2","ug/m3 LC","22","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/15/2023","AQS","160410002","3","0.7","ug/m3 LC","3","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/16/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/17/2023","AQS","160410002","3","6.2","ug/m3 LC","26","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/18/2023","AQS","160410002","3","7.6","ug/m3 LC","32","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/19/2023","AQS","160410002","3","8.1","ug/m3 LC","34","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/20/2023","AQS","160410002","3","2.2","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/21/2023","AQS","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/22/2023","AQS","160410002","3","2","ug/m3 LC","8","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/23/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/24/2023","AQS","160410002","3","1.5","ug/m3 LC","6","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/25/2023","AQS","160410002","3","1.3","ug/m3 LC","5","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/26/2023","AQS","160410002","3","2.6","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/27/2023","AQS","160410002","3","5.8","ug/m3 LC","24","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/28/2023","AQS","160410002","3","8.3","ug/m3 LC","35","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/29/2023","AQS","160410002","3","7.5","ug/m3 LC","31","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/30/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"03/31/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/01/2023","AQS","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/02/2023","AQS","160410002","3","1.1","ug/m3 LC","5","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/03/2023","AQS","160410002","3","2.9","ug/m3 LC","12","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/04/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/05/2023","AQS","160410002","3","4.7","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/06/2023","AQS","160410002","3","5","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/07/2023","AQS","160410002","3","8.4","ug/m3 LC","35","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/08/2023","AQS","160410002","3","9.3","ug/m3 LC","39","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/09/2023","AQS","160410002","3","6.7","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/10/2023","AQS","160410002","3","6.8","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/11/2023","AQS","160410002","3","7.5","ug/m3 LC","31","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/12/2023","AQS","160410002","3","5.1","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/13/2023","AQS","160410002","3","3.5","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/14/2023","AQS","160410002","3","5.2","ug/m3 LC","22","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/15/2023","AQS","160410002","3","6.6","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/16/2023","AQS","160410002","3","6.4","ug/m3 LC","27","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/17/2023","AQS","160410002","3","6.7","ug/m3 LC","28","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/18/2023","AQS","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/19/2023","AQS","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/20/2023","AQS","160410002","3","2","ug/m3 LC","8","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/21/2023","AQS","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/22/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/23/2023","AQS","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/24/2023","AQS","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/25/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/26/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/27/2023","AQS","160410002","3","3.7","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/28/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/29/2023","AQS","160410002","3","4.6","ug/m3 LC","19","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"04/30/2023","AQS","160410002","3","3.5","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/01/2023","AQS","160410002","3","2.8","ug/m3 LC","12","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/02/2023","AQS","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/03/2023","AQS","160410002","3","4.8","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/04/2023","AQS","160410002","3","6.2","ug/m3 LC","26","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/05/2023","AQS","160410002","3","1.1","ug/m3 LC","5","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/06/2023","AQS","160410002","3","0.6","ug/m3 LC","3","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/07/2023","AQS","160410002","3","0","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/08/2023","AQS","160410002","3","2","ug/m3 LC","8","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/09/2023","AQS","160410002","3","2.6","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/10/2023","AQS","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/11/2023","AQS","160410002","3","3.8","ug/m3 LC","16","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/12/2023","AQS","160410002","3","1.6","ug/m3 LC","7","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/13/2023","AQS","160410002","3","0.8","ug/m3 LC","3","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/14/2023","AQS","160410002","3","-1","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/15/2023","AQS","160410002","3","0.2","ug/m3 LC","1","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/16/2023","AQS","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/17/2023","AQS","160410002","3","1.4","ug/m3 LC","6","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
